  128  | Timestamp: 0.737779  | Thread: Game|   UiItemBase::CalculateHorizontalAnchorPositions => uid:   1   mAbsoluteOrigin:   ivec2:{x=20 y=0}   mWidth:   400   mHeight:   20
  129  | Timestamp: 0.737787  | Thread: Game|   UiItemBase::CalculateVerticalAnchorPositions => uid:   1   mAbsoluteOrigin:   ivec2:{x=20 y=992}   mWidth:   400   mHeight:   20
  130  | Timestamp: 0.737791  | Thread: Game|   UiItemBase::RebuildBoundingArea => uid:   1   bounding box:   origin = ivec2:{x=220 y=1002}; half extent = ivec2:{x=200 y=10}
  131  | Timestamp: 0.737796  | Thread: Game|   UiItemBase::RebuildNormalizedTransform => uid:   1   mAbsoluteOrigin:   ivec2:{x=20 y=992}   mWidth:   400   mHeight:   20   rootWidth:   1920   rootHeight:   1043
  132  | Timestamp: 0.737805  | Thread: Game|   UiItemBase::UpdateDependentChildrenAnchorTransform => UiItem name:   DebugPanelGameFPSLabel_2
  133  | Timestamp: 0.737809  | Thread: Game|   UiItemBase::CalculateHorizontalAnchorPositions => uid:   2   mAbsoluteOrigin:   ivec2:{x=20 y=0}   mWidth:   400   mHeight:   20
  134  | Timestamp: 0.737816  | Thread: Game|   UiItemBase::CalculateVerticalAnchorPositions => uid:   2   mAbsoluteOrigin:   ivec2:{x=20 y=962}   mWidth:   400   mHeight:   20
  135  | Timestamp: 0.737821  | Thread: Game|   UiItemBase::RebuildBoundingArea => uid:   2   bounding box:   origin = ivec2:{x=220 y=972}; half extent = ivec2:{x=200 y=10}
  136  | Timestamp: 0.737825  | Thread: Game|   UiItemBase::RebuildNormalizedTransform => uid:   2   mAbsoluteOrigin:   ivec2:{x=20 y=962}   mWidth:   400   mHeight:   20   rootWidth:   1920   rootHeight:   1043
  137  | Timestamp: 0.737834  | Thread: Game|   UiItemBase::UpdateDependentChildrenAnchorTransform => UiItem name:   DebugPanelLuaFPSLabel_3
  138  | Timestamp: 0.737838  | Thread: Game|   UiItemBase::CalculateHorizontalAnchorPositions => uid:   3   mAbsoluteOrigin:   ivec2:{x=20 y=0}   mWidth:   400   mHeight:   20
  139  | Timestamp: 0.737844  | Thread: Game|   UiItemBase::CalculateVerticalAnchorPositions => uid:   3   mAbsoluteOrigin:   ivec2:{x=20 y=932}   mWidth:   400   mHeight:   20
  140  | Timestamp: 0.737848  | Thread: Game|   UiItemBase::RebuildBoundingArea => uid:   3   bounding box:   origin = ivec2:{x=220 y=942}; half extent = ivec2:{x=200 y=10}
  141  | Timestamp: 0.737854  | Thread: Game|   UiItemBase::RebuildNormalizedTransform => uid:   3   mAbsoluteOrigin:   ivec2:{x=20 y=932}   mWidth:   400   mHeight:   20   rootWidth:   1920   rootHeight:   1043
  142  | Timestamp: 0.737863  | Thread: Game|   UiItemBase::UpdateDependentChildrenAnchorTransform => UiItem name:   DebugPanelGameFPSLabel_2
  143  | Timestamp: 0.737867  | Thread: Game|   UiItemBase::CalculateHorizontalAnchorPositions => uid:   2   mAbsoluteOrigin:   ivec2:{x=20 y=962}   mWidth:   400   mHeight:   20
